row_number,variable_name,issue_type,current_value,details
160,HowManyTimesTakeBathDuringMensturation,Missing Value,NaN,"Missing value in column ""HowManyTimesTakeBathDuringMensturation"""
121,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
122,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
123,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
124,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
125,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
126,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
127,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
128,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
129,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
130,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
131,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
132,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
133,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
134,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
135,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
136,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
137,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
138,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
139,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
140,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
141,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
142,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
143,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
144,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
145,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
146,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
147,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
148,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
149,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
150,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
151,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
152,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
153,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
154,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
155,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
156,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
157,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
158,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
159,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
160,CleanYourExternalGenitaliaThroughlyWaterDuringMensturation,Missing Value,NaN,"Missing value in column ""CleanYourExternalGenitaliaThroughlyWaterDuringMensturation"""
121,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
122,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
123,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
124,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
125,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
126,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
127,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
128,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
129,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
130,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
131,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
132,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
133,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
134,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
135,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
136,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
137,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
138,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
139,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
140,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
141,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
142,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
143,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
144,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
145,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
146,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
147,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
148,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
149,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
150,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
151,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
152,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
153,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
154,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
155,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
156,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
157,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
158,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
159,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
160,AfterThatWashHandsWithSoapAndWater,Missing Value,NaN,"Missing value in column ""AfterThatWashHandsWithSoapAndWater"""
121,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
122,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
123,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
124,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
125,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
126,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
127,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
128,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
129,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
130,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
131,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
132,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
133,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
134,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
135,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
136,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
137,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
138,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
139,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
140,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
141,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
142,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
143,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
144,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
145,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
146,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
147,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
148,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
149,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
150,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
151,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
152,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
153,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
154,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
155,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
156,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
157,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
158,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
159,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
160,ReasonNotUsingSanitaryPads,Missing Value,NaN,"Missing value in column ""ReasonNotUsingSanitaryPads"""
121,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
122,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
123,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
124,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
125,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
126,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
127,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
128,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
129,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
130,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
131,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
132,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
133,AttendAnyHealthProgramRelatedMensturationAndManagementInSchool,Missing Value,NaN,"Missing value in column ""AttendAnyHealthProgramRelatedMensturationAndManagementInSchool"""
